Time (s),Channel 1 (V),Channel 2 (V)
-0.0035475,0.1271295490112486,-0.07936027721614874
-0.00354625,0.1217167673615879,-0.07800253525145354
-0.003545,0.1176571811243423,-0.07698422877793212
-0.00354375,0.1119061006215778,-0.07596592230441072
-0.0035425,0.108184813237436,-0.07596592230441072
-0.00354125,0.1037869281470867,-0.07426874484854171
-0.00354,0.09905074420363351,-0.07426874484854171
-0.00353875,0.09499115796638795,-0.07291100288384648
-0.0035375,0.09160816943535,-0.07155326091915128
-0.00353625,0.08721028434500064,-0.07087438993680367
-0.003535,0.08247410040154748,-0.06951664797210845
-0.00353375,0.07976770957671711,-0.06781947051623943
-0.0035325,0.07638472104567916,-0.06612229306037042
-0.00353125,0.07266343366153739,-0.06544342207802281
-0.00353,0.06894214627739563,-0.0644251156045014
-0.00352875,0.06555915774635766,-0.06238850265745859
-0.0035275,0.0621761692153197,-0.06103076069276336
-0.00352625,0.05879318068428174,-0.05967301872806816
-0.003525,0.05608678985945137,-0.05763640578102533
-0.00352375,0.0530421001815172,-0.05627866381633012
-0.0035225,0.05101230706289442,-0.05424205086928731
-0.00352125,0.04898251394427164,-0.05288430890459209
-0.00352,0.04627612311944128,-0.05084769595754927
-0.00351875,0.04356973229461091,-0.04948995399285405
-0.0035175,0.04221653688219572,-0.04813221202815884
-0.00351625,0.03917184720426155,-0.04541672809876841
-0.003515,0.03680375523253497,-0.0433801151517256
-0.00351375,0.03511226096701599,-0.04134350220468277
-0.0035125,0.0340973644077046,-0.03896745376646615
-0.00351125,0.03172927243597803,-0.03693084081942333
-0.00351,0.03037607702356284,-0.03557309885472812
-0.00350875,0.02902288161114766,-0.03353648590768531
-0.0035075,0.02766968619873247,-0.03116043746946868
-0.00350625,0.02563989308010969,-0.02810551804890445
-0.003505,0.02428669766769451,-0.02674777608420923
-0.00350375,0.02361009996148691,-0.02471116313716641
-0.0035025,0.02191860569596793,-0.0226745501901236
-0.00350125,0.01988881257734515,-0.02029850175190697
-0.0035,0.01921221487113756,-0.01826188880486415
-0.00349875,0.01819731831182617,-0.01588584036664753
-0.0034975,0.01785901945872238,-0.01350979192843091
-0.00349625,0.01819731831182617,-0.01147317898138809
-0.003495,0.01718242175251478,-0.009097130543171463
-0.00349375,0.01481432978078821,-0.006042211122607232
-0.0034925,0.01515262863389201,-0.002987291702043003
-0.00349125,0.01447603092768441,-0.002308420719695396
-0.00349,0.01413773207458062,0.0007464987008688336
-0.00348875,0.01312283551526923,0.002104240665564047
-0.0034875,0.01278453666216543,0.004140853612606867
-0.00348625,0.01312283551526923,0.008214079506692507
-0.003485,0.01278453666216543,0.009911256962561524
-0.00348375,0.01210793895595784,0.01262674089195195
-0.0034825,0.01210793895595784,0.01432391834782097
-0.00348125,0.01176964010285404,0.01636053129486379
-0.00348,0.01176964010285404,0.01839714424190661
-0.00347875,0.01176964010285404,0.02111262817129703
-0.0034775,0.01244623780906163,0.02314924111833985
-0.00347625,0.01278453666216543,0.02586472504773028
-0.003475,0.01278453666216543,0.02688303152125169
-0.00347375,0.01176964010285404,0.02959851545064212
-0.0034725,0.01244623780906163,0.03197456388885873
-0.00347125,0.01244623780906163,0.03333230585355396
-0.00347,0.01413773207458062,0.03502948330942297
-0.00346875,0.01346113436837302,0.03706609625646579
-0.0034675,0.01447603092768441,0.03944214469468241
-0.00346625,0.01481432978078821,0.04079988665937763
-0.003465,0.01515262863389201,0.04249706411524665
-0.00346375,0.01481432978078821,0.04419424157111566
-0.0034625,0.0154909274869958,0.04555198353581087
-0.00346125,0.0158292263400996,0.0482674674652013
-0.00346,0.01752072060561858,0.0492857739387227
-0.00345875,0.01785901945872238,0.05064351590341792
-0.0034575,0.01921221487113756,0.05234069335928694
-0.00345625,0.01955051372424136,0.05403787081515596
-0.003455,0.02056541028355275,0.05539561277985117
-0.00345375,0.02090370913665654,0.05607448376219877
-0.0034525,0.02225690454907173,0.05675335474454637
-0.00345125,0.02225690454907173,0.059129403182763
-0.00345,0.02361009996148691,0.06082658063863201
-0.00344875,0.0246249965207983,0.06116601612980582
-0.0034475,0.0249632953739021,0.06252375809450103
-0.00344625,0.02631649078631729,0.06388150005919624
-0.003445,0.02733138734562867,0.06456037104154386
-0.00344375,0.02902288161114766,0.06523924202389146
-0.0034425,0.03071437587666664,0.06591811300623907
-0.00344125,0.03071437587666664,0.06693641947976048
-0.00344,0.03139097358287424,0.06829416144445569
-0.00343875,0.03274416899528941,0.0693124679179771
-0.0034375,0.0337590655546008,0.06897303242680329
-0.00343625,0.03477396211391219,0.07100964537384612
-0.003435,0.03680375523253497,0.07033077439149851
-0.00343375,0.03748035293874256,0.07033077439149851
-0.0034325,0.03883354835115775,0.07168851635619372
-0.00343125,0.04018674376357294,0.07202795184736753
-0.00343,0.04086334146978053,0.07236738733854133
-0.00342875,0.04221653688219572,0.07338569381206274
-0.0034275,0.04289313458840331,0.07338569381206274
-0.00342625,0.04526122656012989,0.07440400028558415
-0.003425,0.04593782426633748,0.07270682282971513
-0.00342375,0.04762931853185645,0.07440400028558415
-0.0034225,0.04932081279737544,0.07304625832088893
-0.00342125,0.04999741050358303,0.07372512930323655
-0.00342,0.05101230706289442,0.07270682282971513
-0.00341875,0.05135060591599822,0.07304625832088893
-0.0034175,0.053380399034621,0.07236738733854133
-0.00341625,0.05507189330013998,0.07304625832088893
-0.003415,0.05574849100634757,0.07236738733854133
-0.00341375,0.05710168641876276,0.07236738733854133
-0.0034125,0.05913147953738554,0.07168851635619372
-0.00341125,0.06048467494980073,0.07067020988267231
-0.00341,0.0614995715091121,0.07067020988267231
-0.00340875,0.0631910657746311,0.0699913389003247
-0.0034075,0.06386766348083869,0.0686335969356295
-0.00340625,0.06555915774635766,0.06829416144445569
-0.003405,0.06691235315877285,0.06761529046210808
-0.00340375,0.06792724971808424,0.06625754849741287
-0.0034025,0.06894214627739563,0.06591811300623907
-0.00340125,0.07029534168981082,0.06354206456802244
-0.0034,0.0719868359553298,0.06320262907684863
-0.00339875,0.07266343366153739,0.06286319358567484
-0.0033975,0.07367833022084878,0.06150545162097963
-0.00339625,0.07401662907395258,0.06048714514745822
-0.003395,0.07604642219257536,0.0587899676915892
-0.00339375,0.07706131875188675,0.05777166121806779
-0.0033925,0.07841451416430194,0.05709279023572018
-0.00339125,0.07976770957671711,0.05471674179750356
-0.00339,0.0811209049891323,0.05369843532398215
-0.00338875,0.08213580154844369,0.05268012885046074
-0.0033875,0.08382729581396267,0.05064351590341792
-0.00338625,0.08484219237327406,0.04894633844754891
-0.003385,0.08619538778568925,0.04724916099167989
-0.00338375,0.08788688205120823,0.04589141902698467
-0.0033825,0.08991667516983101,0.04453367706228946
-0.00338125,0.0912698705822462,0.04181819313289903
-0.00338,0.09194646828845379,0.04147875764172523
-0.00337875,0.09296136484776518,0.03910270920350861
-0.0033775,0.09499115796638795,0.03740553174763959
-0.00337625,0.09634435337880314,0.03536891880059677
-0.003375,0.09803584764432212,0.03401117683590156
-0.00337375,0.09905074420363351,0.03197456388885873
-0.0033725,0.1007422384691525,0.02959851545064212
-0.00337125,0.1014188361753601,0.0279013379947731
-0.00337,0.1031103304408791,0.02688303152125169
-0.00336875,0.1044635258532943,0.02416754759186126
-0.0033675,0.1061550201188132,0.02213093464481844
-0.00336625,0.108184813237436,0.02043375718894943
-0.003365,0.1102146063560588,0.0180577087507328
-0.00336375,0.1108912040622664,0.01568166031251618
-0.0033625,0.1135975948870968,0.01432391834782097
-0.00336125,0.1149507902995119,0.01262674089195195
-0.00336,0.1169805834181347,0.00957182147138772
-0.00335875,0.1210401696553803,0.008214079506692507
-0.0033575,0.1240848593333144,0.00651690205082349
-0.00335625,0.1301742386891828,0.004140853612606867
-0.003355,0.1372785146043625,0.002104240665564047
-0.00335375,0.1450593882257498,0.0004070632096950304
-0.0033525,0.1541934572595523,-0.003326727193216806
-0.00335125,0.1653573194119776,-0.004345033666738216
-0.00335,0.1778743769768181,-0.006381646613781036
-0.00334875,0.1910680322478661,-0.008418259560823855
-0.0033475,0.2039233886658104,-0.01079430799904048
-0.00334625,0.219485135908585,-0.0128309209460833
-0.003345,0.2357234808575673,-0.01452809840195231
-0.00334375,0.2519618258065495,-0.01622527585782133
-0.0033425,0.2698916650210507,-0.01792245331369035
-0.00334125,0.2881598030886557,-0.02063793724308078
-0.00334,0.3087960331279873,-0.02199567920777599
-0.00333875,0.3297705620204227,-0.02369285666364501
-0.0033375,0.3504067920597542,-0.02539003411951402
-0.00333625,0.3727345163646048,-0.02708721157538304
-0.003335,0.3947239418163516,-0.02878438903125205
-0.00333375,0.4160367695618907,-0.03048156648712107
-0.0033325,0.4400559881322603,-0.03116043746946868
-0.00333125,0.463736907849526,-0.0331970504165115
-0.00333,0.4887710229792069,-0.03523366336355432
-0.00332875,0.5131285404026803,-0.03693084081942333
-0.0033275,0.5378243566792574,-0.03727027631059714
-0.00332625,0.5648882649275612,-0.03828858278411855
-0.003325,0.5909372766165535,-0.03964632474881376
-0.00332375,0.6169862883055458,-0.04100406671350898
-0.0033225,0.6433735988476419,-0.04134350220468277
-0.00332125,0.6694226105366342,-0.0433801151517256
-0.00332,0.6968248176380417,-0.04405898613407321
-0.00331875,0.7249036224456568,-0.04507729260759462
-0.0033175,0.7529824272532719,-0.04507729260759462
-0.00331625,0.7803846343546794,-0.04575616358994222
-0.003315,0.8067719448967755,-0.04745334104581124
-0.00331375,0.8348507497043907,-0.04881108301050645
-0.0033125,0.8632678533651096,-0.04881108301050645
-0.00331125,0.8913466581727246,-0.04948995399285405
-0.00331,0.920778658392755,-0.05050826046637547
-0.00330875,0.9478425666410586,-0.05050826046637547
-0.0033075,0.9769362680079852,-0.05084769595754927
-0.00330625,1.004338475109393,-0.05118713144872307
-0.003305,1.034447073035631,-0.05152656693989688
-0.00330375,1.062187578990142,-0.05254487341341829
-0.0033025,1.091281280357068,-0.05186600243107067
-0.00330125,1.118345188605372,-0.05288430890459209
-0.0033,1.146085694559883,-0.05186600243107067
-0.00329875,1.173826200514395,-0.05220543792224448
-0.0032975,1.202243304175113,-0.05152656693989688
-0.00329625,1.230322108982729,-0.05152656693989688
-0.003295,1.258400913790344,-0.05084769595754927
-0.00329375,1.284449925479336,-0.05050826046637547
-0.0032925,1.313543626846263,-0.05084769595754927
-0.00329125,1.339930937388359,-0.05084769595754927
-0.00329,1.365979949077351,-0.04982938948402786
-0.00328875,1.393382156178758,-0.04948995399285405
-0.0032875,1.420784363280166,-0.04847164751933265
-0.00328625,1.446833374969158,-0.04813221202815884
-0.003285,1.472882386658151,-0.04711390555463743
-0.00328375,1.498254800640935,-0.04575616358994222
-0.0032825,1.522274019211305,-0.04473785711642081
-0.00328125,1.547984732047193,-0.04541672809876841
-0.00328,1.574033743736186,-0.0437195506428994
-0.00327875,1.597714663453451,-0.04270124416937798
-0.0032775,1.621733882023821,-0.04100406671350898
-0.00327625,1.645414801741087,-0.04032519573116136
-0.003275,1.668080824899041,-0.03930688925763996
-0.00327375,1.692100043469411,-0.03760971180177095
-0.0032725,1.714427767774261,-0.03557309885472812
-0.00327125,1.737770388638423,-0.03625196983707572
-0.00327,1.760098112943274,-0.0338759213988591
-0.00326875,1.781410940688813,-0.03285761492533769
-0.0032675,1.802385469581248,-0.03183930845181629
-0.00326625,1.82302169962058,-0.02946326001359966
-0.003265,1.843319630806808,-0.02742664706655684
-0.00326375,1.864294159699243,-0.02674777608420923
-0.0032625,1.883915493179263,-0.02505059862834022
-0.00326125,1.902860228953076,-0.02369285666364501
-0.00326,1.922143263579992,-0.02165624371660219
-0.00325875,1.93973480394139,-0.01995906626073317
-0.0032575,1.957664643155891,-0.01826188880486415
-0.00325625,1.973902988104873,-0.01520696938429992
-0.003255,1.991156229613167,-0.01520696938429992
-0.00325375,2.007056275709045,-0.0131703564372571
-0.0032525,2.022956321804923,-0.01113374349021428
-0.00325125,2.038856367900802,-0.009097130543171463
-0.00325,2.054418115143577,-0.007399953087302446
-0.00324875,2.068626666973936,-0.00468446915791202
-0.0032475,2.082835218804295,-0.003666162684390609
-0.00324625,2.096028874075344,-0.001968985228521593
-0.003245,2.109560828199495,0.0007464987008688336
-0.00324375,2.121062989205024,0.002783111647911654
-0.0032425,2.133241747916761,0.004819724594954474
-0.00324125,2.144067311216082,0.006177466559649686
-0.00324,2.155907771074716,0.008214079506692507
-0.00323875,2.166395035520933,0.01059012794490913
-0.0032375,2.176544001114047,0.01228730540077815
-0.00323625,2.186016369000953,0.01432391834782097
-0.003235,2.193797242622341,0.01636053129486379
-0.00323375,2.203269610509247,0.01839714424190661
-0.0032325,2.210035587571323,0.01907601522425421
-0.00323125,2.216801564633399,0.02145206366247084
-0.00323,2.224244139401682,0.02314924111833985
-0.00322875,2.229318622198239,0.02620416053890408
-0.0032275,2.236084599260315,0.02756190250359929
-0.00322625,2.240482484350665,0.02891964446829451
-0.003225,2.244880369441014,0.03061682192416353
-0.00322375,2.248263357972052,0.03197456388885873
-0.0032225,2.251308047649986,0.03367174134472775
-0.00322125,2.254014438474817,0.03536891880059677
-0.00322,2.257059128152751,0.03638722527411818
-0.00321875,2.258412323565166,0.0387632737123348
-0.0032175,2.259088921271373,0.04012101567703001
-0.00321625,2.258750622418269,0.04113932215055142
-0.003215,2.258750622418269,0.04283649960642044
-0.00321375,2.258074024712062,0.04385480607994185
-0.0032125,2.256720829299647,0.04623085451815848
-0.00321125,2.255705932740335,0.04724916099167989
-0.00321,2.252322944209297,0.0482674674652013
-0.00320875,2.249954852237571,0.04894633844754891
-0.0032075,2.245895266000325,0.05030408041224411
-0.00320625,2.24183567976308,0.05166182237693932
-0.003205,2.237437794672731,0.05301956434163455
-0.00320375,2.23202501302307,0.05335899983280834
-0.0032025,2.225259035960994,0.05437730630632975
-0.00320125,2.218831357752022,0.05505617728867736
-0.0032,2.21240367954305,0.05539561277985117
-0.00319875,2.20529940362787,0.05641391925337258
-0.0031975,2.196841932300275,0.05709279023572018
-0.00319625,2.188046162119576,0.05845053220041539
-0.003195,2.179250391938877,0.0587899676915892
-0.00319375,2.168086529786452,0.05980827416511061
-0.0031925,2.158614161899546,0.06048714514745822
-0.00319125,2.148803495159536,0.06082658063863201
-0.00319,2.136286437594695,0.06116601612980582
-0.00318875,2.123769380029855,0.06150545162097963
-0.0031875,2.111928920171222,0.06150545162097963
-0.00318625,2.09839696604707,0.06116601612980582
-0.003185,2.085203310776022,0.06116601612980582
-0.00318375,2.070318161239455,0.06218432260332724
-0.0031825,2.056447908262199,0.06218432260332724
-0.00318125,2.040209563313217,0.06184488711215343
-0.00318,2.024986114923546,0.06218432260332724
-0.00317875,2.009086068827668,0.06184488711215343
-0.0031775,1.991832827319374,0.06218432260332724
-0.00317625,1.975256183517288,0.06150545162097963
-0.003175,1.957326344302787,0.06218432260332724
-0.00317375,1.940073102794493,0.06150545162097963
-0.0031725,1.921128367020681,0.06048714514745822
-0.00317125,1.902183631246868,0.05946883867393681
-0.00317,1.882223998913744,0.059129403182763
-0.00316875,1.86226436658062,0.0587899676915892
-0.0031675,1.841966435394393,0.0581110967092416
-0.00316625,1.820653607648853,0.05743222572689399
-0.003165,1.799679078756418,0.05641391925337258
-0.00316375,1.777351354451567,0.05607448376219877
-0.0031625,1.755361928999821,0.05505617728867736
-0.00316125,1.732019308135659,0.05437730630632975
-0.00316,1.709691583830808,0.05301956434163455
-0.00315875,1.686010664113542,0.05200125786811313
-0.0031575,1.661653146690069,0.0492857739387227
-0.00315625,1.637295629266596,0.04962520942989651
-0.003155,1.61361470954933,0.04792803197402749
-0.00315375,1.587903996713441,0.04657029000933229
-0.0031525,1.562869881583761,0.04487311255346327
-0.00315125,1.536482571041664,0.04419424157111566
-0.00315,1.510095260499568,0.04181819313289903
-0.00314875,1.484722846516783,0.04113932215055142
-0.0031475,1.456982340562272,0.03910270920350861
-0.00314625,1.430595030020176,0.03706609625646579
-0.003145,1.403531121771872,0.03570835429177058
-0.00314375,1.375790615817361,0.03333230585355396
-0.0031425,1.347711811009746,0.03265343487120634
-0.00314125,1.320986201614546,0.03061682192416353
-0.00314,1.291554201394516,0.0279013379947731
-0.00313875,1.263475396586901,0.02620416053890408
-0.0031375,1.236411488338597,0.02552528955655647
-0.00313625,1.20900928123719,0.02348867660951365
-0.003135,1.181268775282678,0.02145206366247084
-0.00313375,1.152513372768855,0.01839714424190661
-0.0031325,1.125449464520552,0.01602109580368998
-0.00313125,1.099062153978456,0.01500278933016857
-0.00313,1.073013142289463,0.01262674089195195
-0.00312875,1.047302429453575,0.01025069245373533
-0.0031275,1.02193001547079,0.008214079506692507
-0.00312625,0.9955427049286939,0.005838031068475883
-0.003125,0.972200084064532,0.003122547139085457
-0.00312375,0.9475042677879548,0.001085934192042637
-0.0031225,0.9241616469237929,-0.001290114246173986
-0.00312125,0.9014956237658385,-0.003666162684390609
-0.00312,0.8791678994609879,-0.005702775631433429
-0.00311875,0.8571784740092412,-0.008757695051997659
-0.0031175,0.8355273474105982,-0.01147317898138809
-0.00311625,0.8148911173712666,-0.0128309209460833
-0.003115,0.7949314850381427,-0.01520696938429992
-0.00311375,0.7736186572926035,-0.01792245331369035
-0.0031125,0.7539973238125833,-0.01961963076955936
-0.00311125,0.7350525880387707,-0.02165624371660219
-0.00311,0.7161078522649581,-0.02403229215481881
-0.00310875,0.6964865187849379,-0.02674777608420923
-0.0031075,0.6792332772766443,-0.02878438903125205
-0.00310625,0.6616417369152469,-0.03149987296064248
-0.003105,0.6440501965538494,-0.0331970504165115
-0.00310375,0.6271352538986597,-0.03523366336355432
-0.0031025,0.6102203112434699,-0.03727027631059714
-0.00310125,0.5936436674413839,-0.03930688925763996
-0.0031,0.5777436213455054,-0.04100406671350898
-0.00309875,0.5631967706620421,-0.0437195506428994
-0.0030975,0.5489882188316827,-0.04507729260759462
-0.00309625,0.5327498738827005,-0.04609559908111602
-0.003095,0.518541322052341,-0.04948995399285405
-0.00309375,0.5039944713688778,-0.05152656693989688
-0.0030925,0.4904625172447259,-0.05220543792224448
-0.00309125,0.4769305631205741,-0.0545814863604611
-0.00309,0.4633986089964222,-0.05559979283398252
-0.00308875,0.4502049537253742,-0.05729697028985153
-0.0030875,0.4376878961605337,-0.05831527676337295
-0.00308625,0.4261857351550046,-0.06103076069276336
-0.003085,0.4133303787370604,-0.06272793814863238
-0.00308375,0.4014899188784275,-0.0640856801133276
-0.0030825,0.3896494590197946,-0.06544342207802281
-0.00308125,0.3781472980142655,-0.06578285756919662
-0.00308,0.3666451370087365,-0.06714059953389183
-0.00307875,0.355819573709415,-0.06781947051623943
-0.0030775,0.3466855046756124,-0.06951664797210845
-0.00307625,0.3355216425231872,-0.07087438993680367
-0.003075,0.3253726769300733,-0.07257156739267269
-0.00307375,0.3152237113369594,-0.07291100288384648
-0.0030725,0.3060896423031569,-0.07358987386619409
-0.00307125,0.2969555732693544,-0.07426874484854171
-0.00307,0.2871449065293443,-0.07596592230441072
-0.00306875,0.2790257340548532,-0.07664479328675833
-0.0030675,0.2698916650210507,-0.07732366426910593
-0.00306625,0.2597426994279368,-0.07766309976027973
-0.003065,0.2519618258065495,-0.07936027721614874
-0.00306375,0.244519251038266,-0.07834197074262735
-0.0030625,0.2364000785637748,-0.07902084172497495
-0.00306125,0.2289575037954913,-0.07936027721614874
-0.00306,0.2208383313210002,-0.08037858368967016
-0.00305875,0.2133957565527167,-0.08105745467201776
-0.0030575,0.2059531817844332,-0.08071801918084397
-0.00305625,0.1991872047223572,-0.08139689016319157
-0.003055,0.1914063311009699,-0.08207576114553918
-0.00305375,0.1839637563326864,-0.08105745467201776
-0.0030525,0.1785509746830257,-0.08139689016319157
-0.00305125,0.1721232964740535,-0.08139689016319157
-0.00305,0.1653573194119776,-0.08105745467201776
-0.00304875,0.1589296412030055,-0.08105745467201776
-0.0030475,0.1535168595533447,-0.08037858368967016
-0.00304625,0.1484423767567878,-0.08037858368967016
-0.003045,0.1423529974009194,-0.08003914819849636
-0.00304375,0.1372785146043625,-0.07936027721614874
-0.0030425,0.1318657329547017,-0.07868140623380114
-0.00304125,0.1267912501581448,-0.07868140623380114
-0.00304,0.1223933650677955,-0.07732366426910593
-0.00303875,0.1176571811243423,-0.07664479328675833
-0.0030375,0.1119061006215778,-0.07596592230441072
-0.00303625,0.1075082155312284,-0.07562648681323692
-0.003035,0.1027720315877753,-0.07494761583088931
-0.00303375,0.09905074420363351,-0.07358987386619409
-0.0030325,0.09499115796638795,-0.07257156739267269
-0.00303125,0.0909315717291424,-0.07155326091915128
-0.00303,0.08822518090431203,-0.07053495444562986
-0.00302875,0.08315069810775508,-0.06917721248093466
-0.0030275,0.0804443072829247,-0.06849834149858705
-0.00302625,0.07638472104567916,-0.06680116404271803
-0.003025,0.0719868359553298,-0.06578285756919662
-0.00302375,0.06928044513049943,-0.06476455109567521
-0.0030225,0.06657405430566905,-0.06204906716628478
-0.00302125,0.0628527669215273,-0.06069132520158957
-0.00302,0.06082297380290452,-0.06001245421924196
-0.00301875,0.05743998527186656,-0.05729697028985153
-0.0030175,0.05439529559393239,-0.05559979283398252
-0.00301625,0.05168890476910201,-0.0545814863604611
-0.003015,0.04932081279737544,-0.05288430890459209
-0.00301375,0.04661442197254508,-0.05118713144872307
-0.0030125,0.04526122656012989,-0.04982938948402786
-0.00301125,0.04221653688219572,-0.04745334104581124
-0.00301,0.04052504261667673,-0.04473785711642081
-0.00300875,0.03781865179184636,-0.04304067966055179
-0.0030075,0.03545055982011978,-0.04168293769585658
-0.00300625,0.03443566326080839,-0.03998576023998757
-0.003005,0.03206757128908183,-0.03760971180177095
-0.00300375,0.03037607702356284,-0.03591253434590193
-0.0030025,0.02834628390494006,-0.03353648590768531
-0.00300125,0.02631649078631729,-0.03048156648712107
-0.003,0.0253015942270059,-0.02878438903125205
-0.00299875,0.0246249965207983,-0.02674777608420923
-0.0029975,0.02225690454907173,-0.02539003411951402
-0.00299625,0.02090370913665654,-0.02233511469894979
-0.002995,0.01921221487113756,-0.02029850175190697
-0.00299375,0.01853561716492997,-0.01826188880486415
-0.0029925,0.01785901945872238,-0.01588584036664753
-0.00299125,0.01650582404630719,-0.01350979192843091
-0.00299,0.01684412289941099,-0.01011543701669287
-0.00298875,0.0154909274869958,-0.009097130543171463
-0.0029875,0.01413773207458062,-0.007060517596128643
-0.00298625,0.01481432978078821,-0.004345033666738216
-0.002985,0.01447603092768441,-0.001968985228521593
-0.00298375,0.01312283551526923,0.0004070632096950304
-0.0029825,0.01244623780906163,0.002783111647911654
-0.00298125,0.01176964010285404,0.004140853612606867
-0.00298,0.01210793895595784,0.007195773033171097
-0.00297875,0.01176964010285404,0.00957182147138772
-0.0029775,0.01075474354354265,0.01126899892725674
-0.00297625,0.01143134124975025,0.01466335383899477
-0.002975,0.01176964010285404,0.01669996678603759
-0.00297375,0.01210793895595784,0.01873657973308041
-0.0029725,0.01176964010285404,0.02043375718894943
-0.00297125,0.01176964010285404,0.02314924111833985
-0.00297,0.01210793895595784,0.02484641857420887
-0.00296875,0.01210793895595784,0.02722246701242549
-0.0029675,0.01210793895595784,0.02858020897712071
-0.00296625,0.01278453666216543,0.03197456388885873
-0.002965,0.01346113436837302,0.03367174134472775
-0.00296375,0.01379943322147682,0.03536891880059677
-0.0029625,0.01379943322147682,0.03706609625646579
-0.00296125,0.01379943322147682,0.03944214469468241
-0.00296,0.01379943322147682,0.04046045116820382
-0.00295875,0.01447603092768441,0.04249706411524665
-0.0029575,0.0158292263400996,0.04351537058876805
-0.00295625,0.01515262863389201,0.04589141902698467
-0.002955,0.01718242175251478,0.04724916099167989
-0.00295375,0.01819731831182617,0.04894633844754891
-0.0029525,0.01921221487113756,0.05098295139459172
-0.00295125,0.01887391601803377,0.05268012885046074
-0.00295,0.01955051372424136,0.05335899983280834
-0.00294875,0.01955051372424136,0.05437730630632975
-0.0029475,0.02158030684286414,0.05607448376219877
-0.00294625,0.02293350225527932,0.05743222572689399
-0.002945,0.02293350225527932,0.059129403182763
-0.00294375,0.02361009996148691,0.06048714514745822
-0.0029425,0.0249632953739021,0.06150545162097963
-0.00294125,0.02597819193321349,0.06184488711215343
-0.00294,0.02665478963942108,0.06320262907684863
-0.00293875,0.02800798505183627,0.06456037104154386
-0.0029375,0.02902288161114766,0.06557867751506526
-0.00293625,0.02936118046425145,0.06727585497093427
-0.002935,0.03105267472977043,0.06693641947976048
-0.00293375,0.03274416899528941,0.06795472595328189
-0.0029325,0.033420766701497,0.06897303242680329
-0.00293125,0.03443566326080839,0.0693124679179771
-0.00293,0.03545055982011978,0.07033077439149851
-0.00292875,0.03646545637943117,0.0699913389003247
-0.0029275,0.03748035293874256,0.07134908086501991
-0.00292625,0.03849524949805395,0.07168851635619372
-0.002925,0.03951014605736534,0.07304625832088893
-0.00292375,0.04086334146978053,0.07372512930323655
-0.0029225,0.04187823802909192,0.07236738733854133
-0.00292125,0.04289313458840331,0.07236738733854133
-0.00292,0.04356973229461091,0.07338569381206274
-0.00291875,0.04492292770702609,0.07338569381206274
-0.0029175,0.04695272082564886,0.07440400028558415
-0.00291625,0.04762931853185645,0.07304625832088893
-0.002915,0.04932081279737544,0.07270682282971513
-0.00291375,0.04965911165047923,0.07406456479441034
-0.0029125,0.05168890476910201,0.07270682282971513
-0.00291125,0.05202720362220581,0.07338569381206274
-0.00291,0.05405699674082859,0.07270682282971513
-0.00290875,0.05574849100634757,0.07270682282971513
-0.0029075,0.05676338756565896,0.07236738733854133
-0.00290625,0.05777828412497035,0.07168851635619372
-0.002905,0.05879318068428174,0.07033077439149851
-0.00290375,0.06082297380290452,0.07134908086501991
-0.0029025,0.0618378703622159,0.06897303242680329
-0.00290125,0.0631910657746311,0.06897303242680329
-0.0029,0.06454426118704629,0.06897303242680329
-0.00289875,0.06589745659946146,0.06693641947976048
-0.0028975,0.06758895086498044,0.06625754849741287
-0.00289625,0.06928044513049943,0.06659698398858667
-0.002895,0.06995704283670702,0.06456037104154386
-0.00289375,0.07063364054291461,0.06388150005919624
-0.0028925,0.07300173251464119,0.06286319358567484
-0.00289125,0.07367833022084878,0.06116601612980582
-0.00289,0.07503152563326397,0.06014770965628441
-0.00288875,0.07638472104567916,0.059129403182763
-0.0028875,0.07773791645809434,0.0581110967092416
-0.00288625,0.07841451416430194,0.05573504827102498
-0.002885,0.0804443072829247,0.05505617728867736
-0.00288375,0.08213580154844369,0.05369843532398215
-0.0028825,0.08315069810775508,0.05200125786811313
-0.00288125,0.08450389352017026,0.05132238688576553
-0.00288,0.08619538778568925,0.0486069029563751
-0.00287875,0.08687198549189684,0.04792803197402749
-0.0028775,0.08856347975741583,0.04589141902698467
-0.00287625,0.09025497402293481,0.04453367706228946
-0.002875,0.09059327287603861,0.04283649960642044
-0.00287375,0.09296136484776518,0.04079988665937763
-0.0028725,0.09329966370086898,0.0387632737123348
-0.00287125,0.09566775567259554,0.03740553174763959
-0.00287,0.09668265223190693,0.03536891880059677
-0.00286875,0.09769754879121832,0.03401117683590156
-0.0028675,0.09938904305673731,0.03265343487120634
-0.00286625,0.1014188361753601,0.02925907995946831
-0.002865,0.1027720315877753,0.0282407734859469
-0.00286375,0.1037869281470867,0.02586472504773028
-0.0028625,0.1051401235595018,0.02348867660951365
-0.00286125,0.106493318971917,0.02280980562716605
-0.00286,0.1078465143843322,0.02043375718894943
-0.00285875,0.109876307502955,0.017718273259559
-0.0028575,0.1112295029153702,0.01669996678603759
-0.00285625,0.113259296033993,0.01364504736547336
-0.002855,0.1159656868588233,0.01296617638312575
-0.00285375,0.1176571811243423,0.009911256962561524
-0.0028525,0.1207018708022765,0.00855351499786631
-0.00285125,0.124761457039522,0.00549859557730208
-0.00285,0.129835939836079,0.00448028910378067
-0.00284875,0.1366019168981549,0.002104240665564047
-0.0028475,0.1437061928133346,0.0007464987008688336
